lat,lon,elevation_m,distance_km,grade_percent
34.057548,-118.259818,133.1,573.896,11.666666666721536
34.057599,-118.259935,134.5,573.909,10.769230769202936
34.057762,-118.260315,135.9,573.95,3.4146341463370082
34.058046,-118.26101,134.9,574.024,-1.351351351352165
34.058084,-118.261103,133.9,574.035,-9.090909090936151
34.058086,-118.261109,132.9,574.035,0.0
34.058241,-118.261488,132.0,574.075,-2.2499999999956657
34.058299,-118.261632,131.0,574.091,-6.250000000014566
34.058353,-118.261764,130.0,574.105,-7.142857142852038
34.058462,-118.262033,129.0,574.134,-3.448275862069398
34.058896,-118.263107,128.0,574.248,-0.8771929824558884
34.059021,-118.263405,127.0,574.281,-3.03030303031205
34.059055,-118.263486,126.1,574.289,-11.249999999946354
34.059088,-118.263566,125.1,574.298,-11.111111111093146
34.059153,-118.26373,124.1,574.315,-5.882352941158218
34.059204,-118.26385,123.1,574.329,-7.142857142910042
34.05936,-118.26422,123.2,574.368,0.2564102564096145
34.059429,-118.264383,123.3,574.386,0.5555555555581346
34.059476,-118.264501,123.4,574.399,0.7692307692288436
34.059681,-118.265015,123.5,574.453,0.1851851851852651
34.05975,-118.265188,123.6,574.472,0.5263157894735031
34.05979,-118.265289,123.7,574.482,1.0000000000009948
34.05986,-118.265466,123.8,574.501,0.5263157894735031
34.05989,-118.265541,123.9,574.509,1.249999999994138
34.059937,-118.265655,124.0,574.522,0.7692307692287342
34.060046,-118.265919,124.1,574.55,0.3571428571440317
34.060149,-118.26617,124.2,574.577,0.3703703703698031
34.060215,-118.26633,124.3,574.594,0.5882352941157883
34.060326,-118.266601,124.4,574.623,0.34482758620696924
34.060425,-118.266841,123.9,574.649,-1.9230769230803537
34.060486,-118.266991,123.3,574.664,-4.000000000003695
34.060577,-118.267211,122.8,574.688,-2.0833333333332544
34.060699,-118.267502,122.2,574.72,-1.8749999999976907
34.060764,-118.267656,121.7,574.736,-3.125000000007283
34.060855,-118.267873,121.1,574.759,-2.6086956521711646
34.060878,-118.267928,120.6,574.766,-7.142857142910042
34.060918,-118.268022,120.0,574.776,-6.0000000000054
34.061006,-118.268232,119.5,574.798,-2.272727272722293
34.061078,-118.268405,118.9,574.817,-3.1578947368411687
34.061274,-118.268869,118.4,574.867,-1.0000000000009095
34.061293,-118.268916,117.8,574.872,-12.000000000011084
34.061329,-118.268995,117.3,574.88,-6.249999999970157
34.061426,-118.269212,117.9,574.904,2.499999999999941
34.061521,-118.269425,118.5,574.927,2.608695652171103
34.061534,-118.269454,119.1,574.93,20.00000000047275
34.061653,-118.269719,119.8,574.96,2.3333333333266224
34.061733,-118.269898,120.4,574.979,3.157894736841243
34.061832,-118.270119,121.0,575.003,2.4999999999998814
34.061867,-118.270198,121.6,575.012,6.666666666740037
34.061914,-118.270299,122.2,575.023,5.454545454505394
34.062051,-118.270609,122.8,575.056,1.818181818180949
34.062075,-118.270662,123.5,575.063,10.000000000074099
34.062109,-118.270739,124.1,575.071,7.499999999964118
34.062147,-118.270822,124.7,575.08,6.666666666655982
34.062332,-118.271237,125.3,575.125,1.3333333333345334
34.062429,-118.271456,124.6,575.149,-2.916666666666568
34.06266,-118.271954,123.9,575.203,-1.2962962962969085
34.062717,-118.272074,123.2,575.217,-4.999999999996447
34.062803,-118.27227,122.5,575.239,-3.1818181818112232
34.062863,-118.272404,121.8,575.254,-4.66666666667093
34.062919,-118.272578,121.1,575.271,-4.117647058838306
34.062952,-118.272679,120.4,575.282,-6.363636363589433
34.062996,-118.272858,119.7,575.299,-4.117647058838306
34.06302,-118.272945,119.0,575.309,-7.000000000006396
34.063098,-118.273348,118.3,575.348,-1.794871794872388
34.063146,-118.273542,117.6,575.367,-3.684210526314746
34.063194,-118.273688,116.9,575.383,-4.374999999979039
34.06324,-118.273828,116.2,575.397,-4.999999999996447
34.063247,-118.273849,115.2,575.399,-50.00000000118234
34.063161,-118.273909,114.3,575.411,-7.500000000035291
34.062902,-118.27409,113.3,575.445,-2.941176470579109
34.062895,-118.274202,112.4,575.456,-8.181818181842457
34.062882,-118.274401,111.4,575.476,-5.0000000000045475
34.062856,-118.274823,110.4,575.516,-2.5000000000022737
34.062825,-118.275323,109.5,575.564,-1.874999999999941
34.062819,-118.275417,108.5,575.574,-10.000000000009095
34.062811,-118.275538,107.5,575.585,-9.090909090842194
34.062731,-118.27683,106.6,575.709,-0.7258064516134348
34.062697,-118.277394,105.6,575.763,-1.8518518518488576
34.062658,-118.278218,104.7,575.843,-1.1250000000010125
34.062603,-118.279037,103.7,575.922,-1.265822784809092
34.062599,-118.279085,102.1,575.926,-39.99999999980922
34.062576,-118.279454,100.6,575.963,-4.054054054062724
34.062544,-118.279944,99.0,576.009,-3.4782608695614914
34.062538,-118.280037,97.4,576.018,-17.77777777774897
34.062462,-118.280093,95.9,576.028,-15.00000000001364
34.062092,-118.280338,94.3,576.077,-3.265306122450452
34.062084,-118.280346,92.7,576.078,-160.00000000378293
34.062009,-118.280412,91.1,576.09,-13.33333333326974
34.062061,-118.280529,89.6,576.102,-12.500000000058739
34.062255,-118.280972,88.0,576.15,-3.3333333333331954
34.062295,-118.281061,86.4,576.16,-16.000000000014495
34.062345,-118.281175,84.9,576.172,-12.499999999940314
34.062375,-118.281234,83.3,576.179,-22.857142857312258
34.06232,-118.281317,83.1,576.189,-2.0000000000018474
34.062335,-118.281421,82.9,576.199,-2.0000000000017053
34.062389,-118.281497,82.7,576.209,-2.0000000000018474
34.062378,-118.281522,82.6,576.212,-3.333333333286122
34.062409,-118.281574,82.4,576.218,-3.3333333333488078
34.062708,-118.282221,82.2,576.289,-0.2816901408449698
34.062704,-118.282247,82.0,576.292,-6.66666666657177
34.062233,-118.282525,81.8,576.352,-0.33333333333364124
34.062261,-118.282597,81.6,576.36,-2.4999999999880984
34.062282,-118.282679,81.5,576.368,-1.2499999999939604
34.062325,-118.282801,81.3,576.381,-1.538461538471032
34.062332,-118.282817,81.1,576.383,-9.999999999668177
34.062432,-118.283028,80.9,576.406,-0.8695652173946247
34.062471,-118.283004,80.8,576.411,-2.0000000000019895
34.062514,-118.283093,80.7,576.421,-0.999999999989484
34.062533,-118.283127,80.6,576.425,-2.5000000000593303
34.062499,-118.283156,80.5,576.43,-2.0000000000017053
34.062471,-118.28319,80.4,576.435,-2.0000000000017053
34.062405,-118.283294,80.3,576.447,-0.8333333333294254
34.062383,-118.283359,80.3,576.454,0.0
34.062351,-118.283522,80.2,576.47,-0.6249999999969802
34.062334,-118.283608,80.1,576.479,-1.1111111111094094
34.062338,-118.28366,80.0,576.483,-2.500000000058975
34.062353,-118.283713,79.9,576.489,-1.6666666666428238
34.062127,-118.283863,79.8,576.518,-0.34482758620696924
34.062061,-118.283875,79.7,576.527,-1.1111111111092513
34.062066,-118.283953,79.6,576.534,-1.4285714285821303
34.062061,-118.284067,79.5,576.544,-1.0000000000008527
34.062062,-118.284102,79.5,576.548,0.0
34.062069,-118.284135,79.4,576.552,-2.4999999999879208
34.062078,-118.284181,79.3,576.556,-2.499999999988276
34.062102,-118.284256,79.2,576.564,-1.250000000011724
34.062132,-118.284318,79.2,576.57,0.0
34.062155,-118.284368,79.1,576.576,-1.6666666666746406
34.06218,-118.284433,79.0,576.583,-1.4285714285819273
34.06219,-118.284483,78.9,576.588,-2.0000000000017053
34.062192,-118.28454,78.9,576.593,0.0
34.062186,-118.284607,78.8,576.6,-1.4285714285589288
34.062113,-118.284981,78.7,576.637,-0.2702702702708329
34.062106,-118.285052,78.4,576.643,-4.999999999928709
34.062106,-118.285106,78.2,576.649,-3.3333333333490445
34.062118,-118.285243,77.9,576.662,-2.3076923076863123
34.062093,-118.285303,77.6,576.668,-5.000000000023685
34.062063,-118.285347,77.4,576.674,-3.3333333333488078
34.062002,-118.285388,77.1,576.682,-3.7499999999822364
34.06198,-118.285403,76.8,576.685,-10.000000000236374
34.061967,-118.285452,76.5,576.69,-5.999999999868976
34.061963,-118.285501,76.3,576.694,-5.000000000118305
34.06196,-118.285536,76.0,576.698,-7.499999999964118
34.061958,-118.285564,75.7,576.701,-9.999999999857417
34.061954,-118.285661,75.5,576.71,-2.2222222222186607
34.061949,-118.285785,75.2,576.722,-2.500000000011724
34.061967,-118.285789,75.9,576.724,34.99999999883826
34.061956,-118.285811,76.6,576.727,23.333333333884713
34.061958,-118.286693,77.2,576.811,0.7142857142852139
34.061953,-118.286899,77.9,576.831,3.500000000003198
34.061958,-118.286921,78.6,576.833,35.00000000082707
34.061949,-118.286942,79.3,576.835,34.99999999883826
34.061944,-118.287027,79.9,576.844,6.666666666655982
34.061939,-118.287208,80.6,576.861,4.117647058838222
34.06196,-118.287223,81.3,576.864,23.333333333000958
34.061953,-118.287289,82.0,576.871,10.000000000074099
34.061949,-118.288293,82.6,576.967,0.6249999999999704
34.061963,-118.288309,83.3,576.969,34.99999999883826
34.061937,-118.288322,84.0,576.972,23.33333333388519
34.061938,-118.288431,84.0,576.983,0.0
34.061937,-118.288507,84.0,576.991,0.0
34.061944,-118.288523,84.0,576.992,0.0
34.061935,-118.288547,83.9,576.995,-3.3333333332856476
34.061933,-118.28857,83.9,576.997,0.0
34.061939,-118.289001,83.9,577.037,0.0
34.06194,-118.2898,83.9,577.115,0.0
34.06193,-118.289807,83.9,577.116,0.0
34.061933,-118.289913,83.9,577.126,0.0
34.061927,-118.290035,83.8,577.138,-0.8333333333294254
34.061947,-118.290041,83.8,577.141,0.0
34.061935,-118.290064,83.8,577.143,0.0
34.06193,-118.290089,83.8,577.146,0.0
34.061938,-118.291324,84.2,577.264,0.3389830508473135
34.061928,-118.291492,84.6,577.28,2.500000000005773
34.061928,-118.29151,85.0,577.281,40.00000000094644
34.061921,-118.291663,85.4,577.297,2.4999999999880984
34.061914,-118.291808,85.8,577.311,2.8571428571407544
34.061925,-118.291815,86.2,577.312,40.00000000094644
34.061904,-118.292796,86.7,577.407,0.526315789473533
34.061907,-118.29281,87.1,577.408,40.00000000094502
34.061914,-118.292824,87.5,577.41,20.00000000047322
34.061908,-118.292832,87.9,577.411,40.00000000094644
34.06191,-118.292931,88.3,577.42,4.444444444437163
34.061911,-118.293016,88.7,577.428,4.999999999976197
34.061927,-118.293028,89.1,577.431,13.333333333143067
34.061915,-118.293045,88.0,577.433,-55.0000000013003
34.061907,-118.293067,86.9,577.435,-55.0000000013003
34.061899,-118.293988,85.8,577.523,-1.2499999999988858
34.061909,-118.294042,84.7,577.529,-18.33333333341939
34.061901,-118.294052,83.6,577.53,-110.00000000260202
34.061901,-118.294157,82.5,577.54,-11.000000000009948
34.061901,-118.294233,81.3,577.547,-17.142857142705726
34.061912,-118.294241,80.2,577.548,-110.0000000026006
34.061902,-118.295254,79.1,577.646,-1.1224489795923454
34.061909,-118.295274,78.0,577.648,-54.99999999817391
34.061899,-118.295281,76.9,577.649,-110.0000000026006
34.0619,-118.295382,75.8,577.659,-11.00000000001009
34.061891,-118.295468,74.7,577.667,-13.749999999934277
34.061904,-118.295485,74.1,577.669,-30.000000000709832
34.061892,-118.295558,73.6,577.677,-6.249999999970157
34.061875,-118.296506,73.0,577.767,-0.6666666666664245
34.0619,-118.296534,72.5,577.771,-12.500000000295586
34.061881,-118.296553,71.9,577.775,-14.999999999928235
34.061882,-118.296641,71.3,577.783,-7.499999999964295
34.061806,-118.29664,70.8,577.792,-5.555555555546573
34.061804,-118.297115,70.2,577.837,-1.3333333333345334
34.061764,-118.297263,69.6,577.853,-3.750000000008793
34.061762,-118.297825,69.1,577.906,-0.9433962264151429
34.061762,-118.297928,68.5,577.916,-5.999999999937188
34.061759,-118.298316,68.0,577.954,-1.315789473687769
34.061754,-118.298633,67.4,577.984,-1.999999999994221
34.061753,-118.298726,67.9,577.992,6.250000000058975
34.061748,-118.299187,68.4,578.037,1.1111111111093146
34.061749,-118.299289,68.9,578.047,5.0000000000045475
34.061752,-118.299684,69.3,578.085,1.0526315789470437
34.061746,-118.30027,69.8,578.142,0.8771929824558884
34.061745,-118.300371,70.3,578.151,5.55555555561675
34.061748,-118.300499,70.8,578.163,4.166666666646771
34.061746,-118.300852,71.3,578.197,1.4705882352944717
34.061745,-118.301091,71.8,578.22,2.17391304347594
34.061744,-118.301473,72.2,578.256,1.1111111111128393
34.061744,-118.30152,72.7,578.261,10.000000000009095
34.061744,-118.301597,73.2,578.269,6.249999999970157
34.061742,-118.30172,73.7,578.28,4.5454545454680755
34.061738,-118.301929,73.4,578.3,-1.50000000000135
34.061739,-118.301953,73.0,578.303,-13.33333333314354
34.061739,-118.301979,72.7,578.305,-15.00000000035456
34.061736,-118.302101,72.3,578.317,-3.333333333317465
34.061735,-118.302152,72.0,578.322,-6.0000000000054
34.06173,-118.302397,71.6,578.346,-1.666666666666627
34.061731,-118.302523,71.3,578.357,-2.7272727272808193
34.061728,-118.302752,70.9,578.379,-1.8181818181777956
34.061729,-118.302845,70.6,578.389,-3.000000000002842
34.061723,-118.303086,70.2,578.412,-1.7391304347807148
34.061723,-118.303211,69.9,578.424,-2.500000000011724
34.061723,-118.303662,69.5,578.467,-0.9302325581394103
34.061721,-118.304053,69.2,578.504,-0.8108108108100458
34.061721,-118.304141,68.7,578.513,-5.555555555546573
34.061723,-118.304253,68.1,578.524,-5.454545454561767
34.061714,-118.304772,67.6,578.573,-1.0204081632657607
34.061708,-118.305266,67.0,578.621,-1.2499999999999407
34.061708,-118.305356,66.5,578.63,-5.555555555546573
34.061707,-118.30548,66.0,578.642,-4.166666666646771
34.061705,-118.305731,65.4,578.666,-2.4999999999998814
34.061702,-118.306245,64.9,578.715,-1.0204081632657607
34.061701,-118.306498,64.4,578.739,-2.0833333333332544
34.0617,-118.306586,63.8,578.748,-6.666666666655982
34.0617,-118.306716,63.3,578.761,-3.8461538461775255
34.061701,-118.306866,62.7,578.774,-4.615384615372625
34.061702,-118.306974,62.2,578.785,-4.5454545454680755
34.061704,-118.3075,62.2,578.836,0.0
34.061704,-118.307618,62.2,578.847,0.0
34.061705,-118.307739,62.2,578.859,0.0
34.061705,-118.307851,62.2,578.869,0.0
34.061705,-118.307963,62.2,578.88,0.0
34.061705,-118.308225,62.2,578.906,0.0
34.061705,-118.308952,62.1,578.975,-0.14492753623173138
34.061706,-118.309108,62.1,578.99,0.0
34.061704,-118.309232,62.1,579.002,0.0
34.061703,-118.309629,62.1,579.04,0.0
34.061703,-118.309736,62.1,579.051,0.0
34.061701,-118.310052,62.1,579.081,0.0
34.061655,-118.310178,62.1,579.095,0.0
34.061657,-118.310726,62.0,579.147,-0.19230769230761768
34.061656,-118.310788,62.0,579.153,0.0
34.061659,-118.311089,61.9,579.181,-0.35714285714260696
34.061658,-118.311192,61.8,579.191,-1.0000000000009237
34.06166,-118.311313,61.8,579.203,0.0
34.061664,-118.311553,61.7,579.226,-0.4347826086951633
34.061663,-118.311698,61.6,579.24,-0.7142857142852139
34.061662,-118.311729,61.5,579.243,-3.333333333285885
34.061659,-118.312163,61.5,579.284,0.0
34.061657,-118.312307,61.4,579.299,-0.6666666666672825
34.061658,-118.312705,61.3,579.336,-0.27027027027002165
34.06166,-118.313208,61.3,579.385,0.0
34.061701,-118.313363,61.2,579.401,-0.6250000000014211
34.0617,-118.313682,61.3,579.431,0.3333333333323544
34.0617,-118.313751,61.4,579.438,1.4285714285820288
34.0617,-118.313806,61.6,579.443,4.000000000003695
34.061704,-118.314073,61.7,579.469,0.3846153846143945
34.0617,-118.314191,61.8,579.48,0.9090909090935634
34.061704,-118.314348,61.9,579.495,0.6666666666672825
34.061706,-118.314712,62.1,579.53,0.5714285714290992
34.061708,-118.314927,62.2,579.551,0.47619047618885374
34.061706,-118.31512,62.3,579.57,0.5263157894735031
34.061707,-118.315267,62.4,579.584,0.7142857142910144
34.061704,-118.315883,62.6,579.643,0.33898305084698693
34.061704,-118.316063,62.7,579.66,0.5882352941197639
34.061705,-118.316516,62.8,579.703,0.23255813953483606
34.061706,-118.316723,63.0,579.723,1.0000000000009237
34.061705,-118.316898,63.1,579.74,0.5882352941158301
34.061702,-118.317358,63.3,579.785,0.44444444444483916
34.061701,-118.317553,63.4,579.804,0.5263157894735405
34.061703,-118.317759,63.6,579.823,1.052631578947081
34.061703,-118.317885,63.7,579.835,0.8333333333293662
34.061706,-118.318139,63.9,579.86,0.8000000000007106
34.061708,-118.318322,64.0,579.876,0.6250000000014655
34.061715,-118.318518,64.2,579.896,1.0000000000009237
34.061726,-118.319013,64.3,579.943,0.21276595744668114
34.061729,-118.319155,64.5,579.957,1.4285714285704278
34.061745,-118.319977,64.6,580.036,0.12658227848108417
34.06175,-118.320333,64.8,580.07,0.5882352941158301
34.061758,-118.320709,64.7,580.106,-0.27777777777819007
34.061775,-118.321349,64.5,580.167,-0.3278688524588304
34.061777,-118.321432,64.4,580.176,-1.1111111111092513
34.061781,-118.321592,64.3,580.191,-0.6666666666673298
34.061791,-118.322066,64.1,580.236,-0.444444444444855
34.061797,-118.322265,64.0,580.256,-0.5000000000004263
34.061811,-118.322716,63.9,580.299,-0.23255813953485258
34.061815,-118.322847,63.8,580.311,-0.8333333333293662
34.061816,-118.322995,63.6,580.326,-1.3333333333345176
34.061818,-118.323261,63.5,580.352,-0.38461538461607625
34.06182,-118.323438,63.4,580.369,-0.5882352941158301
34.061823,-118.323541,63.2,580.378,-2.2222222222185817
34.061834,-118.32402,63.1,580.425,-0.21276595744721088
34.061836,-118.3241,63.2,580.432,1.4285714285588273
34.06184,-118.324251,63.3,580.447,0.6666666666672351
34.061843,-118.324358,63.4,580.457,1.0000000000009237
34.061847,-118.324492,63.5,580.47,0.769230769228789
34.061848,-118.324549,63.6,580.475,2.0000000000018474
34.061854,-118.324786,63.7,580.498,0.43478260869519414
34.061859,-118.324994,63.8,580.518,0.5000000000004263
34.061878,-118.325688,63.9,580.584,0.15151515151534367
34.061878,-118.325808,64.0,580.596,0.8333333333293662
34.061887,-118.326236,64.1,580.638,0.2380952380950544
34.061902,-118.326955,64.2,580.706,0.1470588235294597
34.06191,-118.327334,64.3,580.743,0.27027027027000244
34.06191,-118.327376,64.4,580.747,2.5000000000593303
34.061912,-118.327462,64.7,580.755,3.749999999982059
34.061914,-118.327628,64.9,580.771,1.250000000002931
34.061916,-118.327756,65.2,580.784,2.3076923076863123
34.061917,-118.3278,65.4,580.788,4.999999999976197
34.06193,-118.32876,65.7,580.879,0.32967032967029686
34.061939,-118.329138,66.0,580.916,0.8108108108100458
34.061943,-118.329447,66.2,580.946,0.6666666666672825
34.061946,-118.329911,66.5,580.99,0.6818181818184431
34.061947,-118.330104,66.8,581.009,1.5789473684205844
34.06195,-118.330396,67.0,581.037,0.7142857142852139
34.061957,-118.330959,67.3,581.091,0.5555555555558217
34.061971,-118.331532,67.5,581.146,0.36363636363669954
34.061975,-118.331708,67.8,581.163,1.7647058823474486
34.061978,-118.331862,67.7,581.178,-0.6666666666672351
34.061989,-118.332534,67.6,581.242,-0.15625000000009992
34.061993,-118.33273,67.5,581.261,-0.5263157894735031
34.062,-118.332958,67.4,581.283,-0.4545454545444328
34.062003,-118.333077,67.3,581.294,-0.9090909090936926
34.062005,-118.333129,67.2,581.3,-1.6666666666744039
34.062008,-118.33329,67.1,581.315,-0.666666666662277
34.06201,-118.333396,67.0,581.326,-0.9090909090935634
34.062011,-118.333435,66.9,581.329,-3.333333333411967
34.06202,-118.333922,66.8,581.376,-0.21276595744671137
34.062023,-118.334115,66.7,581.395,-0.5263157894735031
34.062035,-118.334617,66.6,581.442,-0.21276595744671137
34.062038,-118.334773,66.5,581.457,-0.6666666666672351
34.062042,-118.334937,66.0,581.474,-2.941176470579109
34.062045,-118.335093,65.6,581.488,-2.8571428571408557
34.062048,-118.335264,65.1,581.505,-2.9411764705987777
34.062053,-118.335441,64.7,581.522,-2.352941176463237
34.062057,-118.335899,64.2,581.566,-1.1363636363640828
34.062075,-118.336589,63.8,581.632,-0.6060606060613747
34.062086,-118.337141,63.3,581.685,-0.9433962264151429
34.062089,-118.337312,62.9,581.701,-2.499999999988054
34.062092,-118.33749,62.4,581.719,-2.7777777777732866
34.062092,-118.337506,62.0,581.72,-40.00000000094573
34.062094,-118.337682,61.5,581.737,-2.9411764705987777
34.062101,-118.338094,61.1,581.776,-1.0256410256413568
34.062105,-118.338326,60.6,581.799,-2.17391304347594
34.06211,-118.338516,61.0,581.817,2.222222222218621
34.062112,-118.338716,61.4,581.837,2.000000000001812
34.062118,-118.339038,61.8,581.867,1.3333333333345414
34.062121,-118.339217,62.2,581.885,2.2222222222186607
34.062122,-118.339312,62.6,581.894,4.444444444437242
34.062124,-118.339408,63.0,581.902,4.999999999976108
34.06213,-118.339704,63.3,581.931,1.0344827586208096
34.062139,-118.340052,63.7,581.965,1.1764705882355941
34.062143,-118.340243,64.1,581.983,2.222222222232617
34.06215,-118.340621,64.5,582.019,1.1111111111093304
34.062153,-118.340727,64.9,582.029,4.000000000003695
34.062155,-118.340834,65.3,582.04,3.6363636363743823
34.062161,-118.341096,65.7,582.065,1.5999999999942018
34.062165,-118.341288,65.2,582.084,-2.6315789473834115
34.062176,-118.341794,64.8,582.132,-0.8333333333333135
34.062177,-118.341866,64.3,582.139,-7.142857142794035
34.06218,-118.341941,63.8,582.146,-7.142857142910042
34.062194,-118.342326,63.4,582.183,-1.0810810810800673
34.062197,-118.342532,62.9,582.203,-2.5000000000022737
34.062203,-118.342853,62.4,582.234,-1.6129032258031866
34.062205,-118.342935,61.9,582.242,-6.250000000058975
34.062169,-118.343039,61.5,582.253,-3.6363636363368643
34.062151,-118.343081,61.0,582.257,-12.500000000295586
34.062172,-118.343909,60.5,582.337,-0.6249999999996803
34.062177,-118.344072,60.1,582.353,-2.5000000000058176
34.062177,-118.344232,59.6,582.367,-3.571428571426019
34.062178,-118.344298,60.0,582.374,5.714285714235208
34.062189,-118.345079,60.4,582.449,0.5333333333338165
34.062191,-118.345157,60.8,582.457,4.999999999976108
34.062194,-118.345275,61.3,582.467,5.0000000000045475
34.062195,-118.345322,61.7,582.473,6.666666666698089
34.062199,-118.345521,62.1,582.491,2.222222222218621
34.062203,-118.345718,62.5,582.51,2.1052631578941248
34.06221,-118.346124,62.9,582.55,1.000000000000906
34.062212,-118.346213,63.3,582.558,4.999999999976108
34.062216,-118.346305,63.8,582.566,6.249999999970157
34.062217,-118.34635,64.2,582.571,8.00000000000739
34.062224,-118.346537,64.6,582.589,2.2222222222185817
34.062234,-118.347093,65.0,582.643,0.7407407407411131
34.062235,-118.347171,65.3,582.65,4.285714285745985
34.062238,-118.347268,65.6,582.659,3.333333333327912
34.06224,-118.347307,65.9,582.663,7.499999999964473
34.062249,-118.347554,66.1,582.686,0.8695652173903266
34.062261,-118.348203,66.4,582.749,0.47619047619058363
34.062265,-118.3483,66.7,582.758,3.333333333327912
34.062267,-118.348411,67.0,582.769,2.7272727272808193
34.062267,-118.348437,67.3,582.772,9.999999999857417
34.062271,-118.348619,67.6,582.79,1.6666666666744827
34.062286,-118.349338,67.8,582.858,0.29411764705889853
34.062288,-118.34941,68.1,582.865,4.285714285676381
34.062292,-118.34954,68.4,582.877,2.5000000000118425
34.062292,-118.349566,68.7,582.88,9.999999999857417
34.062298,-118.349761,68.3,582.899,-2.105263157894162
34.062319,-118.350392,67.9,582.959,-0.6666666666672588
34.062321,-118.350485,67.5,582.969,-3.99999999995822
34.062322,-118.35061,67.1,582.98,-3.6363636363745115
34.062323,-118.350652,66.7,582.985,-8.000000000007105
34.062327,-118.350806,66.3,582.999,-2.8571428571408557
34.062341,-118.35135,65.8,583.051,-0.9615384615380748
34.062343,-118.351447,65.4,583.061,-4.000000000003553
34.062345,-118.351596,65.0,583.075,-2.8571428571408557
34.062346,-118.351626,64.6,583.078,-13.333333333648815
34.062348,-118.351854,64.2,583.1,-1.8181818181777956
34.062355,-118.352498,63.8,583.162,-0.6451612903224667
34.062356,-118.352601,63.4,583.172,-4.000000000003624
34.062359,-118.352741,62.8,583.185,-4.615384615413041
34.06236,-118.352783,62.3,583.189,-12.499999999940314
34.062378,-118.353749,61.7,583.282,-0.6451612903220572
34.06238,-118.353842,61.2,583.291,-5.555555555546573
34.062384,-118.353956,60.6,583.301,-6.000000000005471
34.062385,-118.353986,60.0,583.305,-15.000000000354738
34.062406,-118.354883,59.5,583.391,-0.5813953488371233
34.062409,-118.354982,58.9,583.401,-6.000000000005471
34.062411,-118.355089,58.3,583.411,-6.000000000005471
34.062411,-118.355128,57.8,583.414,-16.666666666429187
34.062415,-118.355369,57.2,583.438,-2.4999999999998814
34.062429,-118.355962,56.7,583.494,-0.8928571428565047
34.062431,-118.35605,56.1,583.503,-6.666666666655903
34.062448,-118.357053,55.6,583.6,-0.5154639175258795
34.062461,-118.357241,55.2,583.617,-2.352941176479014
34.062517,-118.357756,54.7,583.667,-0.9999999999986359
34.062526,-118.357845,54.3,583.676,-4.4444444444373215
34.062537,-118.357947,53.8,583.686,-5.0000000000045475
34.062542,-118.357988,53.4,583.69,-9.999999999952216
34.06256,-118.35813,52.9,583.704,-3.571428571455021
34.062636,-118.358816,52.5,583.771,-0.5970149253730673
34.0627,-118.35938,52.0,583.825,-0.9259259259244288
34.062711,-118.3595,51.6,583.836,-3.636363636374447
34.062717,-118.359564,51.1,583.843,-7.142857142910042
34.062828,-118.36063,50.7,583.946,-0.3883495145628585
34.062907,-118.361316,50.2,584.013,-0.7462686567163369
34.062976,-118.361435,50.3,584.026,0.7692307692354614
34.062995,-118.361594,50.5,584.042,1.2499999999940492
34.063038,-118.361964,50.6,584.077,0.2857142857145496
34.063052,-118.362098,50.8,584.091,1.4285714285703772
34.063065,-118.362213,50.9,584.102,0.9090909090936279
34.063158,-118.363034,51.0,584.181,0.12658227848091097
34.06316,-118.36306,51.2,584.184,6.6666666668244075
34.063194,-118.363354,51.3,584.213,0.3448275862069202
34.0632,-118.363407,51.4,584.218,2.0000000000018474
34.063268,-118.364015,51.6,584.276,0.3448275862069447
34.063307,-118.364355,51.7,584.31,0.29411764705889853
34.063341,-118.364655,51.9,584.339,0.6896551724111614
34.06337,-118.364918,52.0,584.364,0.4000000000003695
34.063372,-118.364936,51.8,584.366,-10.00000000023661
34.063404,-118.365206,51.5,584.392,-1.1538461538431561
34.063422,-118.365361,51.3,584.407,-1.333333333334565
34.06345,-118.365638,51.1,584.434,-0.7407407407426463
34.06351,-118.366193,50.8,584.487,-0.5660377358490938
34.063514,-118.366234,50.6,584.491,-4.999999999976019
34.063565,-118.366679,50.4,584.535,-0.45454545454563955
34.063599,-118.366965,50.2,584.562,-0.7407407407395272
34.063605,-118.367028,49.9,584.568,-5.000000000023566
34.063639,-118.367323,49.7,584.597,-0.6896551724138649
34.063651,-118.367428,49.5,584.607,-2.0000000000018474
34.063662,-118.367526,49.2,584.616,-3.333333333327912
34.063695,-118.367815,49.0,584.644,-0.7142857142852139
34.063726,-118.368069,48.6,584.669,-1.6000000000014496
34.063742,-118.368203,48.2,584.682,-3.0769230769151013
34.063753,-118.368299,47.7,584.691,-5.555555555546573
34.063757,-118.368324,47.3,584.694,-13.333333333648815
34.063719,-118.368393,46.9,584.702,-4.999999999976108
34.063737,-118.368548,46.5,584.717,-2.666666666669083
34.063773,-118.368878,46.0,584.749,-1.5624999999980904
34.063849,-118.369558,45.6,584.815,-0.60606060606032
34.063867,-118.369719,45.2,584.831,-2.5000000000058176
34.064012,-118.371068,44.8,584.961,-0.3076923076923228
34.064046,-118.371357,44.3,584.989,-1.7857142857130095
34.064072,-118.371583,43.9,585.011,-1.8181818181872236
34.064124,-118.371889,43.5,585.042,-1.2903225806425447
34.064191,-118.372208,43.7,585.073,0.6451612903236498
34.064197,-118.372265,43.9,585.078,4.000000000003553
34.064205,-118.372331,44.1,585.084,3.3333333333490445
34.064246,-118.372533,44.4,585.104,1.4999999999928235
