lat,lon,elevation_m,distance_km
34.103439,-118.086664,129.5,554.236
34.103439,-118.086734,129.6,554.243
34.103438,-118.086964,129.7,554.265
34.103437,-118.087045,129.7,554.273
34.103436,-118.087388,129.8,554.305
34.103436,-118.087795,129.8,554.345
34.10343,-118.088286,129.9,554.392
34.103427,-118.08848,129.9,554.411
34.103426,-118.088581,130.0,554.42
34.103424,-118.088681,130.1,554.429
34.103422,-118.088855,130.1,554.446
34.103422,-118.089075,130.2,554.468
34.103422,-118.089283,130.2,554.488
34.103422,-118.089515,130.3,554.51
34.103422,-118.089759,130.3,554.534
34.103421,-118.090039,130.4,554.561
34.103421,-118.090186,130.5,554.574
34.103418,-118.09056,130.6,554.61
34.103418,-118.090854,130.7,554.639
34.103415,-118.091001,130.8,554.652
34.103414,-118.091187,130.9,554.67
34.103414,-118.091337,131.0,554.685
34.103413,-118.091511,131.1,554.701
34.103413,-118.091582,131.2,554.709
34.103412,-118.091775,131.3,554.727
34.103411,-118.092037,131.4,554.752
34.10341,-118.092276,131.5,554.774
34.103406,-118.092674,131.6,554.813
34.103409,-118.092983,131.7,554.843
34.103393,-118.093462,131.8,554.889
34.103398,-118.093713,131.9,554.913
34.103396,-118.093962,132.0,554.937
34.103396,-118.093988,132.1,554.939
34.103389,-118.094366,132.2,554.976
34.103374,-118.094595,132.3,554.998
34.103346,-118.094948,132.4,555.032
34.103342,-118.095006,132.5,555.037
34.103306,-118.095292,132.6,555.065
34.103199,-118.096152,132.7,555.149
34.103195,-118.096194,132.7,555.153
34.10318,-118.096335,132.8,555.167
34.10317,-118.096419,132.9,555.175
34.103146,-118.096645,133.0,555.197
34.103125,-118.096836,133.1,555.214
34.103101,-118.097054,133.2,555.236
34.103067,-118.097337,133.3,555.263
34.103021,-118.097728,133.4,555.301
34.102988,-118.098022,133.5,555.33
34.102929,-118.098558,133.6,555.381
34.102917,-118.098685,133.7,555.394
34.102909,-118.098745,133.8,555.4
34.102895,-118.098875,133.9,555.413
34.102869,-118.099124,134.0,555.437
34.102834,-118.09945,134.1,555.468
34.102832,-118.099466,134.2,555.47
34.10282,-118.099577,134.3,555.48
34.10281,-118.099678,134.4,555.49
34.102795,-118.099821,134.5,555.504
34.102763,-118.100121,134.6,555.532
34.102731,-118.100428,134.7,555.563
34.102698,-118.100747,134.8,555.594
34.102667,-118.101007,134.9,555.619
34.102629,-118.101323,135.0,555.649
34.102579,-118.101761,135.1,555.692
34.102555,-118.101952,135.3,555.711
34.102546,-118.102032,135.4,555.718
34.102537,-118.102118,135.6,555.726
34.102503,-118.102399,135.7,555.753
34.102493,-118.102526,135.9,555.766
34.102487,-118.102656,136.0,555.779
34.102482,-118.102786,136.2,555.791
34.102479,-118.103073,136.3,555.818
34.102472,-118.103697,136.5,555.879
34.10247,-118.103899,136.6,555.897
34.10247,-118.103933,136.8,555.902
34.102466,-118.104222,136.9,555.929
34.102463,-118.104621,137.1,555.967
34.102462,-118.104729,137.2,555.978
34.102461,-118.104871,137.4,555.991
34.10246,-118.104924,137.5,555.996
34.102452,-118.105541,137.7,556.056
34.102446,-118.105955,137.8,556.095
34.102445,-118.106066,138.0,556.106
34.102448,-118.106183,138.1,556.117
34.102444,-118.106209,138.3,556.119
34.102442,-118.106361,138.4,556.134
34.102442,-118.106466,138.6,556.144
34.102443,-118.106613,138.7,556.158
34.102444,-118.106793,138.9,556.176
34.102445,-118.10707,139.0,556.202
34.102445,-118.107107,139.2,556.206
34.102446,-118.107303,139.3,556.225
34.102446,-118.107434,139.5,556.237
34.102447,-118.107705,139.6,556.263
34.102448,-118.107804,139.8,556.273
34.102446,-118.107964,139.9,556.288
34.102445,-118.108035,140.1,556.295
34.102444,-118.108165,140.2,556.307
34.102436,-118.108993,140.4,556.387
34.102433,-118.109143,140.5,556.401
34.102428,-118.109352,140.7,556.422
34.102432,-118.109494,140.8,556.435
34.102425,-118.110067,141.0,556.49
34.102426,-118.110179,141.1,556.501
34.102422,-118.110332,141.3,556.516
34.102418,-118.110555,141.4,556.537
34.102407,-118.110764,141.6,556.557
34.102401,-118.110822,141.7,556.563
34.102396,-118.110861,141.9,556.567
34.102389,-118.110963,142.0,556.576
34.102382,-118.111086,142.1,556.588
34.102375,-118.111129,142.1,556.592
34.102368,-118.111171,142.2,556.596
34.102282,-118.11138,142.2,556.619
34.102241,-118.111513,142.3,556.632
34.10222,-118.111582,142.3,556.64
34.102094,-118.111994,142.4,556.681
34.102039,-118.112154,142.4,556.698
34.101987,-118.112303,142.5,556.714
34.101973,-118.112343,142.5,556.718
34.101956,-118.112387,142.6,556.722
34.101727,-118.112989,142.6,556.786
34.101682,-118.113097,142.7,556.798
34.101554,-118.113385,142.7,556.829
34.101451,-118.113618,142.8,556.854
34.101299,-118.113925,142.8,556.889
34.101144,-118.114244,142.9,556.924
34.101009,-118.114545,142.9,556.958
34.100982,-118.114606,143.0,556.964
34.100854,-118.114886,143.0,556.994
34.100648,-118.115326,143.1,557.043
34.100636,-118.115351,143.1,557.046
34.100515,-118.115609,143.2,557.074
34.100479,-118.115685,143.2,557.083
34.100444,-118.115761,143.3,557.091
34.100304,-118.116045,143.3,557.122
34.100172,-118.116318,143.4,557.153
34.100024,-118.116621,143.4,557.187
34.099981,-118.116709,143.5,557.196
34.099951,-118.116779,143.5,557.205
34.099937,-118.116806,143.6,557.207
34.099772,-118.117146,143.6,557.245
34.099699,-118.117297,143.7,557.262
34.099678,-118.117339,143.7,557.266
34.099654,-118.117389,143.8,557.273
34.099493,-118.117725,143.8,557.309
34.099459,-118.117806,143.9,557.318
34.09942,-118.117876,143.9,557.327
34.099268,-118.118192,144.0,557.361
34.099154,-118.118426,144.0,557.387
34.098963,-118.118845,144.1,557.433
34.098747,-118.119276,144.1,557.482
34.098717,-118.119337,144.2,557.488
34.098643,-118.119486,144.2,557.505
34.098467,-118.119837,144.3,557.545
34.098421,-118.119925,144.3,557.555
34.098375,-118.12003,144.4,557.566
34.098219,-118.120363,144.6,557.603
34.098145,-118.120523,144.7,557.621
34.098105,-118.120608,144.9,557.63
34.097967,-118.120904,145.1,557.663
34.097957,-118.120926,145.3,557.665
34.097925,-118.121006,145.4,557.673
34.097846,-118.121078,145.6,557.684
34.097838,-118.121087,145.8,557.687
34.097832,-118.121099,145.9,557.688
34.097743,-118.121285,146.1,557.708
34.097644,-118.121498,146.3,557.731
34.097535,-118.121708,146.4,557.755
34.097497,-118.121792,146.6,557.765
34.097355,-118.122132,146.8,557.801
34.097323,-118.122209,147.0,557.81
34.097309,-118.122242,147.1,557.813
34.097235,-118.122361,147.3,557.827
34.097038,-118.122735,147.5,557.87
34.096979,-118.122854,147.6,557.883
34.096844,-118.123129,147.8,557.914
34.096836,-118.123271,148.0,557.927
34.096692,-118.123587,148.1,557.962
34.096652,-118.12369,148.3,557.973
34.096607,-118.123791,148.5,557.984
34.096431,-118.124111,148.7,558.021
34.096363,-118.124193,148.8,558.032
34.096214,-118.124511,149.0,558.067
34.09621,-118.124595,149.2,558.075
34.096144,-118.124738,149.3,558.091
34.096134,-118.124759,149.5,558.093
34.096098,-118.124836,149.7,558.101
34.096044,-118.124876,149.8,558.109
34.095803,-118.125419,150.0,558.168
34.095762,-118.125503,150.2,558.178
34.09573,-118.125569,150.4,558.185
34.09541,-118.126234,150.5,558.259
34.0954,-118.12634,150.7,558.269
34.095286,-118.12659,150.9,558.296
34.095229,-118.126714,151.0,558.31
34.095172,-118.12684,151.2,558.324
34.09511,-118.126969,151.4,558.338
34.094954,-118.12729,151.5,558.374
34.094823,-118.127561,151.7,558.404
34.094693,-118.12783,151.9,558.434
34.094656,-118.127907,152.1,558.442
34.094612,-118.128002,152.2,558.453
34.094474,-118.128301,152.4,558.485
34.094355,-118.128561,152.4,558.514
34.094224,-118.128845,152.4,558.546
34.094212,-118.12887,152.4,558.548
34.094176,-118.128948,152.4,558.557
34.094134,-118.129034,152.5,558.566
34.094123,-118.129058,152.5,558.569
34.09396,-118.129393,152.5,558.606
34.09383,-118.129663,152.5,558.636
34.093693,-118.129996,152.5,558.672
34.093654,-118.130078,152.5,558.681
34.093615,-118.130167,152.5,558.691
34.093434,-118.130506,152.5,558.729
34.093335,-118.130721,152.5,558.753
34.093183,-118.131077,152.5,558.792
34.093144,-118.131162,152.6,558.801
34.093109,-118.13125,152.6,558.81
34.092953,-118.131532,152.6,558.843
34.092817,-118.131809,152.6,558.874
34.092698,-118.132118,152.6,558.906
34.092663,-118.1322,152.6,558.915
34.092614,-118.132287,152.6,558.925
34.092442,-118.132603,152.6,558.962
34.092338,-118.132826,152.6,558.987
34.092195,-118.133168,152.7,559.023
34.092159,-118.133255,152.7,559.033
34.09214,-118.133304,152.7,559.038
34.092159,-118.13338,152.7,559.045
34.092083,-118.133546,152.7,559.064
34.091916,-118.133897,152.7,559.102
34.091836,-118.134078,152.7,559.122
34.091691,-118.134402,152.7,559.158
34.091606,-118.134493,152.7,559.17
34.091605,-118.134503,152.8,559.171
34.091594,-118.134614,152.8,559.183
34.091561,-118.134774,152.8,559.198
34.091561,-118.134791,152.8,559.199
34.091559,-118.135199,152.8,559.239
34.091558,-118.135407,152.8,559.259
34.091557,-118.135805,152.8,559.297
34.091556,-118.135879,152.8,559.304
34.091556,-118.135968,152.8,559.313
34.091554,-118.136254,152.8,559.34
34.091553,-118.136449,152.9,559.359
34.091552,-118.136647,152.9,559.378
34.09155,-118.137051,152.9,559.416
34.091548,-118.137119,152.9,559.424
34.091549,-118.137198,152.9,559.431
34.091548,-118.137594,153.0,559.468
34.091546,-118.138247,153.1,559.532
34.091545,-118.138326,153.2,559.539
34.091545,-118.138416,153.3,559.548
34.091541,-118.138955,153.4,559.6
34.091541,-118.138993,153.5,559.603
34.091539,-118.139213,153.6,559.624
34.091537,-118.139502,153.7,559.652
34.091537,-118.139592,153.8,559.66
34.091536,-118.139676,153.9,559.669
34.091534,-118.140003,154.0,559.7
34.091536,-118.140173,154.1,559.716
34.091531,-118.140422,154.2,559.74
34.091529,-118.140775,154.3,559.774
34.091527,-118.141092,154.4,559.805
34.091522,-118.141656,154.5,559.858
34.09152,-118.141937,154.6,559.885
34.091519,-118.142032,154.7,559.895
34.091519,-118.142142,154.8,559.905
34.091518,-118.142351,154.9,559.925
34.091517,-118.142481,155.0,559.938
34.091518,-118.142685,155.1,559.957
34.091517,-118.142715,155.2,559.96
34.091514,-118.143157,155.4,560.003
34.091513,-118.143266,155.5,560.014
34.091512,-118.143367,155.6,560.023
34.091507,-118.144091,155.7,560.093
34.091507,-118.144183,155.8,560.101
34.091506,-118.144258,155.9,560.109
34.091506,-118.144332,156.0,560.116
34.091509,-118.144479,156.1,560.129
34.09151,-118.144526,156.2,560.135
34.091511,-118.144612,156.3,560.143
34.091512,-118.144694,156.4,560.15
34.091516,-118.144891,156.5,560.169
34.091516,-118.144908,156.6,560.171
34.091516,-118.144928,156.7,560.173
34.091518,-118.14503,156.8,560.183
34.09152,-118.145242,156.9,560.203
34.091501,-118.145315,157.0,560.211
34.09149,-118.145382,157.1,560.217
34.091491,-118.145445,157.2,560.223
34.091493,-118.145487,157.3,560.227
34.091497,-118.145532,157.4,560.232
34.091578,-118.145888,157.5,560.267
34.091591,-118.145934,157.6,560.271
34.091601,-118.145985,157.7,560.276
34.091611,-118.14603,157.7,560.281
34.091708,-118.146281,157.6,560.308
34.09182,-118.146488,157.6,560.332
34.091952,-118.146693,157.6,560.357
34.091966,-118.146709,157.6,560.359
34.092157,-118.146955,157.5,560.391
34.092096,-118.14704,157.5,560.401
34.092082,-118.147063,157.5,560.405
34.092009,-118.147246,157.5,560.424
34.091989,-118.14733,157.4,560.433
34.091973,-118.147411,157.4,560.44
34.091906,-118.147761,157.4,560.474
34.091861,-118.147992,157.4,560.497
34.091846,-118.148069,157.3,560.505
34.091787,-118.148375,157.3,560.535
34.091706,-118.148793,157.3,560.577
34.091571,-118.149492,157.3,560.645
34.091426,-118.150248,157.2,560.719
34.091417,-118.150315,157.2,560.727
34.091409,-118.150377,157.2,560.733
34.091404,-118.150443,157.2,560.739
34.091403,-118.150513,157.1,560.746
34.091401,-118.150791,157.1,560.773
34.091401,-118.150985,157.1,560.791
34.0914,-118.15129,157.1,560.821
34.091397,-118.151802,157.0,560.87
34.091395,-118.151928,157.0,560.881
34.091394,-118.152039,157.0,560.893
34.091392,-118.152181,157.0,560.906
34.09139,-118.152364,156.9,560.924
34.091383,-118.153115,156.9,560.996
34.091353,-118.153379,156.9,561.021
34.091327,-118.153612,156.9,561.044
34.091259,-118.153888,156.8,561.071
34.091198,-118.154073,156.8,561.091
34.091167,-118.154168,156.8,561.1
34.091126,-118.15425,156.8,561.109
34.09105,-118.154403,156.7,561.126
34.090977,-118.154546,156.7,561.143
34.090888,-118.154668,156.7,561.158
34.090656,-118.154975,156.7,561.198
34.090487,-118.15517,156.6,561.225
34.090426,-118.155241,156.6,561.236
34.090142,-118.155548,156.6,561.279
34.089794,-118.155966,156.6,561.336
34.089601,-118.156285,156.5,561.374
34.089434,-118.156649,156.5,561.414
34.089373,-118.15676,156.4,561.426
34.089121,-118.157337,156.4,561.49
34.089037,-118.157525,156.3,561.51
34.088978,-118.157719,156.2,561.53
34.088931,-118.157931,156.1,561.55
34.088921,-118.158367,156.1,561.593
34.088918,-118.159363,156.0,561.688
34.088918,-118.159432,155.9,561.695
34.088916,-118.159504,155.8,561.702
34.088901,-118.160372,155.8,561.785
34.0889,-118.160464,155.7,561.794
34.088899,-118.160553,155.6,561.803
34.088891,-118.161287,155.5,561.874
34.088908,-118.161461,155.5,561.89
34.088918,-118.161566,155.4,561.9
34.088931,-118.161643,155.3,561.908
34.088968,-118.16186,155.2,561.929
34.08903,-118.162147,155.2,561.957
34.089099,-118.162449,155.1,561.987
34.089149,-118.162575,155.0,562.001
34.089211,-118.162768,154.9,562.021
34.089295,-118.162948,154.9,562.04
34.089395,-118.163133,154.8,562.061
34.089533,-118.163324,154.7,562.086
34.089587,-118.163398,154.6,562.096
34.089637,-118.163476,154.6,562.105
34.089993,-118.164038,154.5,562.173
34.090172,-118.1643,154.4,562.205
34.090279,-118.164475,154.3,562.226
34.090307,-118.164521,154.3,562.232
34.090352,-118.164593,154.2,562.241
34.090368,-118.16462,154.1,562.244
34.090409,-118.164688,154.0,562.252
34.090355,-118.164802,154.0,562.265
34.090242,-118.165042,153.9,562.291
34.090193,-118.165156,153.8,562.303
34.090171,-118.165206,153.7,562.308
34.090106,-118.165358,153.7,562.325
34.089983,-118.165696,153.6,562.361
34.089899,-118.165983,153.5,562.39
34.089851,-118.166148,153.4,562.406
34.089765,-118.166588,153.4,562.45
34.089702,-118.167049,153.3,562.495
34.08969,-118.167148,153.2,562.504
34.089594,-118.167806,153.1,562.569
34.089436,-118.168872,153.1,562.672
34.089376,-118.169276,153.0,562.712
34.089348,-118.169462,152.9,562.731
34.089242,-118.170127,152.8,562.795
34.089215,-118.170298,152.7,562.812
34.089173,-118.170578,152.6,562.839
34.089171,-118.170593,152.4,562.841
34.08916,-118.170708,152.3,562.852
34.089137,-118.170797,152.2,562.861
34.08911,-118.170876,152.1,562.869
34.089028,-118.171188,152.0,562.901
34.088963,-118.17135,151.9,562.917
34.08885,-118.171629,151.8,562.948
34.088631,-118.172124,151.7,563.002
34.088592,-118.172219,151.6,563.011
34.088579,-118.172252,151.5,563.015
34.088486,-118.172481,151.3,563.039
34.08833,-118.172863,151.2,563.081
34.087553,-118.174726,151.1,563.281
34.087515,-118.174816,151.0,563.291
34.087474,-118.174912,150.9,563.301
34.087317,-118.175277,150.8,563.341
34.087118,-118.175741,150.7,563.391
34.08709,-118.175806,150.6,563.398
34.087056,-118.175884,150.5,563.406
34.087018,-118.175973,150.3,563.416
34.086914,-118.176216,150.2,563.442
34.086659,-118.176809,150.1,563.506
34.086621,-118.176904,150.0,563.516
34.086596,-118.176952,149.9,563.522
34.086496,-118.17717,149.8,563.546
34.086235,-118.177746,149.7,563.609
34.08615,-118.177935,149.6,563.629
34.086086,-118.178076,149.5,563.645
34.086017,-118.17823,149.3,563.662
34.085974,-118.178327,149.2,563.672
34.085955,-118.17837,149.1,563.676
34.085815,-118.178691,149.0,563.712
34.085579,-118.179102,148.9,563.76
34.085459,-118.179418,148.8,563.793
34.085342,-118.179743,148.7,563.828
34.085245,-118.180166,148.6,563.869
34.085223,-118.180348,148.5,563.887
34.085201,-118.180678,148.4,563.918
34.085211,-118.180956,148.2,563.945
34.085288,-118.181385,148.1,563.987
34.085382,-118.181858,148.0,564.034
34.085405,-118.181947,147.9,564.043
34.085475,-118.182212,147.8,564.069
34.085629,-118.183012,147.4,564.149
34.085632,-118.18318,147.0,564.165
34.085606,-118.183315,146.6,564.178
34.085556,-118.183492,146.2,564.197
34.085493,-118.183754,145.8,564.223
34.08546,-118.184068,145.3,564.253
34.085415,-118.184494,144.9,564.294
34.085375,-118.184875,144.5,564.331
34.085245,-118.1861,144.1,564.449
34.085245,-118.186104,143.7,564.45
34.085208,-118.186453,143.3,564.483
34.085178,-118.186624,142.9,564.5
34.085135,-118.186793,142.5,564.518
34.085062,-118.186953,142.1,564.534
34.08501,-118.186921,141.7,564.542
34.084999,-118.186919,141.3,564.543
34.084932,-118.18706,140.9,564.558
34.084605,-118.187541,140.4,564.618
34.083988,-118.18816,140.0,564.712
34.083248,-118.188795,139.6,564.817
34.083068,-118.188959,139.2,564.843
34.083053,-118.188973,138.8,564.845
34.083036,-118.188989,138.4,564.847
34.082558,-118.189427,138.0,564.917
34.082056,-118.189879,137.6,564.989
34.082028,-118.189903,137.2,564.993
34.082002,-118.189925,136.8,564.997
34.081681,-118.190218,136.4,565.044
34.080032,-118.191724,136.0,565.283
34.079993,-118.191757,135.5,565.289
34.079957,-118.191791,135.1,565.294
34.079052,-118.192617,134.7,565.426
34.079037,-118.19263,134.3,565.428
34.079012,-118.192665,133.9,565.432
34.078974,-118.192735,133.5,565.44
34.078949,-118.192794,133.1,565.447
34.078916,-118.19281,132.7,565.451
34.078831,-118.192826,132.3,565.461
34.078711,-118.19289,131.9,565.476
34.078537,-118.192986,131.5,565.499
34.07843,-118.19305,131.1,565.512
34.078393,-118.193085,130.6,565.518
34.078339,-118.193137,130.2,565.526
34.078235,-118.193231,129.8,565.541
34.0782,-118.193238,129.4,565.545
34.077998,-118.193455,129.0,565.576
34.077918,-118.193592,128.6,565.593
34.077808,-118.193655,128.4,565.606
34.077644,-118.193763,128.2,565.628
34.077531,-118.193837,127.9,565.643
34.077396,-118.193923,127.7,565.66
34.077308,-118.193952,127.5,565.671
34.077264,-118.193957,127.3,565.676
34.077229,-118.193973,127.1,565.68
34.077189,-118.194009,126.8,565.686
34.07715,-118.194044,126.6,565.692
34.077085,-118.194102,126.4,565.701
34.077054,-118.194142,126.2,565.706
34.077,-118.194212,126.0,565.716
34.076987,-118.194238,125.8,565.719
34.076999,-118.194264,125.5,565.722
34.077071,-118.194379,125.3,565.735
34.07675,-118.194623,125.1,565.779
34.076581,-118.19474,124.9,565.802
34.076264,-118.194945,124.7,565.844
34.075892,-118.195185,124.4,565.893
34.075544,-118.195417,124.2,565.939
34.074777,-118.195928,124.0,566.04
34.074289,-118.196255,123.8,566.105
34.073901,-118.19654,123.6,566.158
34.073918,-118.196599,123.3,566.164
34.073929,-118.196676,123.1,566.171
34.073916,-118.197215,122.9,566.223
34.073915,-118.197315,122.7,566.233
34.073908,-118.197908,122.5,566.289
34.073904,-118.198242,122.2,566.321
34.073902,-118.198453,122.0,566.342
34.073899,-118.198695,121.8,566.365
34.07389,-118.199559,121.6,566.448
34.073889,-118.199635,121.4,566.455
34.073882,-118.199924,121.1,566.483
34.073867,-118.200474,120.9,566.536
34.073861,-118.200724,120.7,566.56
34.073846,-118.201509,120.5,566.635
34.073835,-118.202086,120.3,566.691
34.073827,-118.202551,120.1,566.735
34.073827,-118.202634,119.8,566.744
34.073827,-118.202738,119.6,566.753
34.073818,-118.203337,119.4,566.811
34.073815,-118.203541,119.2,566.83
34.073814,-118.203605,119.0,566.836
34.07381,-118.203898,118.7,566.865
34.073797,-118.20487,118.5,566.958
34.073792,-118.205213,118.3,566.991
34.073787,-118.205531,117.8,567.022
34.073776,-118.20622,117.4,567.088
34.073772,-118.206499,116.9,567.115
34.073765,-118.206961,116.5,567.159
34.073764,-118.206997,116.0,567.163
34.073761,-118.207194,115.6,567.182
34.07376,-118.207311,115.1,567.193
34.073758,-118.207396,114.7,567.2
34.073757,-118.207597,114.2,567.22
34.073649,-118.207608,113.8,567.233
34.073616,-118.207624,113.3,567.237
34.073582,-118.207655,112.9,567.242
34.073528,-118.20766,112.4,567.248
34.073471,-118.207673,112.0,567.255
34.073426,-118.207673,111.5,567.26
34.073401,-118.207671,111.1,567.263
34.073387,-118.2078,110.6,567.275
34.073189,-118.207796,110.2,567.298
34.072912,-118.207792,109.7,567.331
34.072488,-118.207782,109.3,567.38
34.071967,-118.207774,108.8,567.44
34.071957,-118.208543,108.4,567.514
34.07195,-118.209062,107.9,567.563
34.07193,-118.21035,107.5,567.687
34.071188,-118.210335,107.0,567.774
34.07088,-118.21033,106.6,567.809
34.070616,-118.210323,106.1,567.839
34.070616,-118.210323,106.1,567.839
34.070199,-118.210312,105.6,567.888
34.07019,-118.210796,105.1,567.934
34.070187,-118.210933,104.5,567.948
34.070174,-118.211646,104.0,568.017
34.070162,-118.212377,103.5,568.087
34.070155,-118.213017,103.0,568.148
34.070148,-118.213618,102.4,568.205
34.070142,-118.214309,101.9,568.272
34.069494,-118.214309,101.4,568.347
34.069483,-118.215534,100.9,568.465
34.069473,-118.216025,100.3,568.512
34.06946,-118.21661,99.8,568.568
34.069452,-118.216807,99.3,568.587
34.069452,-118.216821,99.3,568.588
34.069362,-118.216819,99.3,568.599
34.069347,-118.216814,99.3,568.601
34.06934,-118.216795,99.3,568.603
34.069361,-118.216792,99.3,568.605
34.069377,-118.216779,99.3,568.608
34.069385,-118.216752,99.3,568.61
34.069376,-118.21672,99.3,568.613
34.069354,-118.216704,99.3,568.616
34.069326,-118.216711,99.3,568.619
34.069311,-118.216739,99.3,568.622
34.069311,-118.216761,99.3,568.625
34.069319,-118.216781,99.3,568.627
34.069331,-118.216789,99.2,568.629
34.069349,-118.216789,99.1,568.631
34.069368,-118.216779,99.0,568.633
34.069376,-118.216756,98.9,568.636
34.069374,-118.216738,98.8,568.637
34.069363,-118.216719,98.7,568.639
34.069346,-118.216715,98.7,568.641
34.069333,-118.216718,98.6,568.643
34.069322,-118.216731,98.5,568.645
34.069318,-118.216759,98.4,568.648
34.06933,-118.216791,98.3,568.651
34.068984,-118.217597,98.2,568.738
34.069241,-118.217779,98.1,568.773
34.069253,-118.21779,97.7,568.775
34.069253,-118.217805,97.4,568.776
34.069248,-118.217818,97.0,568.777
34.069257,-118.217829,96.6,568.779
34.069271,-118.21783,96.3,568.78
34.069289,-118.217842,95.9,568.783
34.06928,-118.217865,95.5,568.785
34.069144,-118.218189,95.1,568.821
34.068726,-118.21913,94.8,568.923
34.068583,-118.219439,94.4,568.957
34.068211,-118.220306,94.0,569.05
34.067724,-118.221472,93.7,569.176
34.06745,-118.221439,93.3,569.207
34.066887,-118.221352,93.6,569.273
34.066762,-118.221397,93.8,569.289
34.066916,-118.221872,94.1,569.338
34.066946,-118.221977,94.3,569.348
34.067062,-118.222388,94.6,569.39
34.067113,-118.22259,94.8,569.411
34.067232,-118.223062,95.1,569.458
34.067264,-118.223194,95.3,569.471
34.067331,-118.223456,95.6,569.497
34.067357,-118.223558,95.8,569.508
34.067421,-118.223813,96.1,569.533
34.067438,-118.223885,96.3,569.54
34.067449,-118.223929,96.6,569.544
34.067465,-118.223989,96.4,569.55
34.067479,-118.22404,96.2,569.556
34.067751,-118.225061,96.0,569.659
34.06777,-118.225138,95.8,569.666
34.06778,-118.225185,95.6,569.671
34.067792,-118.225267,95.4,569.68
34.067797,-118.225417,95.3,569.693
34.067793,-118.225532,95.1,569.705
34.067769,-118.225655,94.9,569.717
34.067725,-118.225779,94.7,569.73
34.06767,-118.225921,94.5,569.745
34.067146,-118.226938,94.3,569.86
34.067082,-118.22708,94.1,569.876
34.066874,-118.227488,94.0,569.922
34.066113,-118.228988,93.9,570.09
34.066005,-118.229185,93.8,570.113
34.065923,-118.229337,93.7,570.13
34.065814,-118.229543,93.6,570.154
34.065783,-118.229603,93.5,570.16
34.06574,-118.229683,93.5,570.17
34.065209,-118.230664,93.4,570.282
34.064845,-118.231272,93.3,570.354
34.064807,-118.231334,93.2,570.362
34.064765,-118.231408,93.1,570.371
34.064393,-118.23206,93.0,570.446
34.064151,-118.232445,92.9,570.493
34.06398,-118.232703,92.6,570.524
34.063624,-118.233244,92.4,570.591
34.063539,-118.233367,92.1,570.607
34.063441,-118.23347,91.8,570.621
34.063359,-118.233545,91.6,570.634
34.063333,-118.233568,91.3,570.637
34.063216,-118.233677,91.0,570.655
34.062704,-118.234115,90.7,570.728
34.062381,-118.234369,90.5,570.771
34.062069,-118.234624,90.2,570.815
34.061804,-118.234838,89.9,570.853
34.061679,-118.234943,89.7,570.87
34.061727,-118.235042,89.4,570.881
34.061471,-118.235258,89.9,570.917
34.061461,-118.235289,90.3,570.92
34.061709,-118.236054,90.8,571.0
34.061733,-118.236075,91.3,571.003
34.061749,-118.236117,91.7,571.007
34.061766,-118.23625,92.2,571.021
34.061785,-118.236408,92.7,571.035
34.061782,-118.236444,93.2,571.039
34.061907,-118.236829,93.6,571.079
34.061929,-118.236847,94.1,571.082
34.061946,-118.236904,94.6,571.087
34.061969,-118.236976,95.0,571.095
34.06197,-118.237003,95.5,571.098
34.061952,-118.23702,95.6,571.1
34.061901,-118.237044,95.8,571.107
34.062104,-118.237652,95.9,571.17
34.062296,-118.238222,96.0,571.229
34.062334,-118.238331,96.2,571.241
34.062373,-118.238445,96.3,571.252
34.062554,-118.238967,96.4,571.306
34.062718,-118.239442,96.5,571.355
34.06276,-118.239563,96.7,571.368
34.062802,-118.239685,96.8,571.381
34.063157,-118.240712,96.9,571.488
34.063199,-118.240828,97.1,571.5
34.063235,-118.240932,97.2,571.511
34.063467,-118.24162,98.9,571.582
34.063489,-118.241685,100.6,571.589
34.063525,-118.241795,102.2,571.6
34.063578,-118.241958,103.9,571.617
34.063602,-118.242128,105.6,571.634
34.063601,-118.242285,107.3,571.648
34.063575,-118.242462,108.9,571.666
34.063538,-118.242622,110.6,571.682
34.063518,-118.242731,112.3,571.693
34.063497,-118.242856,114.0,571.704
34.06349,-118.242985,115.6,571.717
34.063486,-118.243124,117.3,571.731
34.063497,-118.243279,119.0,571.745
34.063517,-118.243406,118.6,571.758
34.063692,-118.24401,118.3,571.819
34.063631,-118.244075,117.9,571.829
34.063648,-118.244134,117.6,571.835
34.063651,-118.244154,117.2,571.837
34.063661,-118.244179,116.8,571.84
34.063974,-118.245334,116.5,571.956
34.063979,-118.245373,116.1,571.96
34.063986,-118.245401,115.7,571.963
34.064024,-118.245508,115.4,571.975
34.063991,-118.245528,115.0,571.979
34.063757,-118.245664,114.7,572.008
34.06363,-118.245741,114.3,572.025
34.063459,-118.245846,113.6,572.047
34.063083,-118.246063,112.9,572.095
34.062782,-118.24623,112.2,572.134
34.062677,-118.246297,111.5,572.148
34.062526,-118.246385,110.8,572.167
34.062029,-118.246672,110.1,572.231
34.06199,-118.246698,109.3,572.236
34.061678,-118.246887,108.6,572.277
34.061328,-118.247093,107.9,572.322
34.060944,-118.247336,107.2,572.372
34.060589,-118.247642,106.5,572.423
34.060497,-118.247738,105.8,572.436
34.060427,-118.247815,105.1,572.448
34.060336,-118.247934,105.8,572.463
34.060254,-118.248047,106.4,572.478
34.060165,-118.248206,107.1,572.496
34.060025,-118.248468,107.7,572.526
34.060007,-118.248502,108.4,572.53
34.059953,-118.248611,109.0,572.542
